Heading,Link,Intro,Subheading,Definitions,Example,List_item,table_item,Image_url
jquery||Stop Animations,https://www.w3schools.com/jquery/jquery_stop.asp,The jQuery stop() method is used to stop animations or effects before it is finished.,"['Examples', 'jQuery stop() Method']","['Click to slide down/up the panel', 'jQuery stop() sliding\nDemonstrates the jQuery stop() method.jQuery \nstop() animation (with parameters)\nDemonstrates the jQuery stop() method.', 'The jQuery stop() method is used to stop an animation or effect before it is finished.The stop() method works for all jQuery effect functions, including sliding, fading and custom animations.Syntax:The optional stopAll parameter specifies whether also the animation queue \nshould be cleared or not. Default is false, which means that only the active \nanimation will be stopped, allowing any queued animations to be performed \nafterwards.The optional goToEnd parameter specifies whether or \nnot to complete the current animation immediately. Default is false.So, by default, the stop() method kills the current animation being performed \non the selected element.The following example demonstrates the stop() method, with no parameters:', 'For a complete overview of all jQuery effects, please go to our jQuery Effect Reference.']","['\n$(""#stop"").click(function(){\n\xa0\xa0$(""#panel"").stop();\n});', '']",[''],[],[]
jquery||Callback,https://www.w3schools.com/jquery/jquery_callback.asp,A callback function is executed after the current effect is 100% finished.,['jQuery Callback Functions'],"['JavaScript statements are executed line by line. However, with effects, \nthe next line of code can be run even though the effect is not finished. This \ncan create errors.To prevent this, you can create a callback function.A callback function is executed after the current effect is finished.Typical syntax: $(selector).hide(speed,callback);ExamplesThe example below has a callback parameter that is a function that will be executed after the hide effect is completed:The example below has no callback parameter, and the alert box will be displayed before the hide effect is completed:']",[''],[''],[],[]
jquery||Chaining,https://www.w3schools.com/jquery/jquery_chaining.asp,"With jQuery, you can chain together actions/methods.",['jQuery Method Chaining'],"['Chaining allows us to run multiple jQuery methods (on the same \nelement) within a single statement.', 'Until now we have been writing jQuery statements one at a time (one after the \nother).However, there is a technique called chaining, that \nallows us to run multiple jQuery commands, one after the other, on the same \nelement(s).Tip: This way, browsers do not have to find the same element(s) more than once.To chain \nan action, you simply append the action to the previous action. The following example chains together the css(), slideUp(), and slideDown() \nmethods. The ""p1"" element first changes to red, then it slides up, and then it \nslides down: We could also have added more method calls if needed.Tip: When chaining, the line of code \ncould become quite long. However, jQuery is not very strict on the syntax; you can format it like you want, including line breaks and indentations. This also works just fine:jQuery throws away extra whitespace and executes the lines above as one long line of code.']",[''],[''],[],[]
jquery||Get Content and Attributes,https://www.w3schools.com/jquery/jquery_dom_get.asp,jQuery contains powerful methods for changing and manipulating HTML elements and attributes.,"['jQuery DOM Manipulation', 'Get Content - text(), html(), and val()', 'Get Attributes - attr()']","['One very important part of jQuery is the possibility to manipulate the DOM.jQuery comes with a bunch of DOM related methods that make it easy to \naccess and manipulate elements and attributes.', 'Three simple, but useful, jQuery methods for DOM manipulation are:The following example demonstrates how to get content with the jQuery text() and html() methods:The following example demonstrates how to get the value of an input field with the jQuery val() method:', 'The jQuery attr() method is used to get attribute values.The following example demonstrates how to get the value of the href attribute \nin a link:The next chapter explains how to set (change) content and attribute values.', 'For a complete overview of all jQuery HTML methods, please go to our\njQuery HTML/CSS Reference.']","['\n$(""#btn1"").click(function(){\n\xa0\xa0alert(""Text: "" + $(""#test"").text());\n});\n$(""#btn2"").click(function(){\n\xa0\xa0alert(""HTML: "" + $(""#test"").html());\n});\n &&&&&& \n$(""#btn1"").click(function(){\n\xa0\xa0alert(""Value: "" + $(""#test"").val());\n});\n', '\n$(""button"").click(function(){\n\xa0\xa0alert($(""#w3s"").attr(""href""));\n});\n', '']","['Get Content - text(), html(), and val()###&&&|||text() - Sets or returns the text content of selected elements|||html() - Sets or returns the content of selected elements (including HTML markup)|||val() - Sets or returns the value of form fields|||']",[],[]
jquery||Set Content and Attributes,https://www.w3schools.com/jquery/jquery_dom_set.asp,,"['Set Content - text(), html(), and val()', 'A Callback Function for text(), html(), and val()', 'Set Attributes - attr()', 'A Callback Function for attr()']","['We will use the same three methods from the previous page to set content:The following example demonstrates how to set content with the jQuery text(), html(), \nand val() methods:', 'All of the three jQuery methods above: text(), html(), \nand val(), also come with a callback function. The callback function has two \nparameters: the index of the current element in the list of elements selected \nand the original (old) value. You then return the string you wish to use as the \nnew value from the function.The following example demonstrates text() and html() with a callback \nfunction:', 'The jQuery attr() method is also used to set/change attribute values.The following example demonstrates how to change (set) the value of the href attribute \nin a link:The attr() method also allows you to set multiple attributes at the same \ntime.The following example demonstrates how to set both the href and title attributes \nat the same time:', 'The jQuery method attr(), also comes with a callback function. The callback function has two \nparameters: the index of the current element in the list of elements selected \nand the original (old) attribute value. You then return the string you wish to use as the \nnew attribute value from the function.The following example demonstrates attr() with a callback \nfunction:', 'For a complete overview of all jQuery HTML methods, please go to our\njQuery HTML/CSS Reference.']","['\n$(""#btn1"").click(function(){\n\xa0\xa0$(""#test1"").text(""Hello world!"");\n});\n$(""#btn2"").click(function(){\n\xa0\xa0$(""#test2"").html(""<b>Hello world!</b>"");\n});\n$(""#btn3"").click(function(){\n  \xa0 $(""#test3"").val(""Dolly Duck"");\n});\n', '\n$(""#btn1"").click(function(){\n\xa0\xa0$(""#test1"").text(function(i, origText){\n  \xa0\xa0\xa0 return ""Old text: "" + origText + "" New text: Hello world!\n\xa0\xa0\xa0\xa0(index: "" + i + "")""; \n\xa0\xa0});\n});\n\n$(""#btn2"").click(function(){\n\xa0\xa0$(""#test2"").html(function(i, origText){\n  \xa0\xa0\xa0 return ""Old html: "" + origText + "" New html: Hello \n<b>world!</b>\n\xa0\xa0\xa0 (index: "" + i + "")""; \n\xa0\xa0});\n});\n', '\n$(""button"").click(function(){\n\xa0\xa0$(""#w3s"").attr(""href"", ""https://www.w3schools.com/jquery/"");\n});\n &&&&&& \n$(""button"").click(function(){\n\xa0\xa0$(""#w3s"").attr({\n\xa0\xa0\xa0\xa0""href"" : ""https://www.w3schools.com/jquery/"",\n  \xa0\xa0\xa0 ""title"" : ""W3Schools jQuery Tutorial""\n\xa0\xa0});\n});\n', '\n$(""button"").click(function(){\n\xa0\xa0$(""#w3s"").attr(""href"", function(i, origValue){\n\xa0\xa0\xa0\xa0return origValue + ""/jquery/""; \n\xa0\xa0});\n});\n']","['Set Content - text(), html(), and val()###&&&|||text() - Sets or returns the text content of selected elements|||html() - Sets or returns the content of selected elements (including HTML markup)|||val() - Sets or returns the value of form fields|||']",[],[]
jquery||Add Elements,https://www.w3schools.com/jquery/jquery_dom_add.asp,"With jQuery, it is easy to add new elements/content.","['Add New HTML Content', 'jQuery append() Method', 'jQuery prepend() Method', 'Add Several New Elements With append() and prepend()', 'jQuery after() and before() Methods', 'Add Several New Elements With after() and before()']","['We will look at four jQuery methods that are used to add new content:', 'The jQuery append() method inserts content AT THE END of the selected HTML elements.', 'The jQuery prepend() method inserts content AT THE BEGINNING of the selected HTML elements.', 'In both examples above, we have only inserted some text/HTML at the \nbeginning/end of the selected HTML elements.However, both the append() and prepend() methods can take an infinite number of new \nelements as parameters. The new elements can be generated with text/HTML (like \nwe have done in the examples above), with jQuery, or with \nJavaScript code and DOM elements.In the following example, we create several new elements. The elements are \ncreated with text/HTML, jQuery, and JavaScript/DOM. Then we append the new \nelements to the text with the append() method (this would have worked for \nprepend() too) :', 'The jQuery after() method inserts content AFTER the selected HTML elements.The jQuery before() method inserts content BEFORE the selected HTML elements.', 'Also, both the after() and before() methods can take an infinite number of new \nelements as parameters. The new elements can be generated with text/HTML (like \nwe have done in the example above), with jQuery, or with \nJavaScript code and DOM elements.In the following example, we create several new elements. The elements are \ncreated with text/HTML, jQuery, and JavaScript/DOM. Then we insert the new \nelements to the text with the after() method (this would have worked for \nbefore() too) :', 'For a complete overview of all jQuery HTML methods, please go to our\njQuery HTML/CSS Reference.']","['\n$(""p"").append(""Some appended text."");\n', '\n$(""p"").prepend(""Some prepended text."");\n', '\nfunction appendText()\n{\n\xa0\xa0var txt1 = ""<p>Text.</p>"";\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 \n// Create element with HTML\xa0 \n\xa0\xa0var txt2 = $(""<p></p>"").text(""Text."");\xa0\xa0 // Create with jQuery\n\xa0\xa0var txt3 = document.createElement(""p"");\xa0 // Create with DOM\n\xa0\xa0txt3.innerHTML = ""Text."";\n  \xa0\n$(""body"").append(txt1, txt2, txt3);\xa0\xa0\xa0\xa0\xa0\xa0// Append the new elements \n}', '\n$(""img"").after(""Some text after"");\n\n$(""img"").before(""Some text before"");\n', '\nfunction afterText()\n{\n\xa0\xa0var txt1 = ""<b>I </b>"";\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 \n// Create element with HTML\xa0 \n\xa0\xa0var txt2 = $(""<i></i>"").text(""love "");\xa0\xa0\xa0\xa0 // Create with jQuery\n\xa0\xa0var txt3 = document.createElement(""b"");\xa0\xa0\xa0 // Create with DOM\n\xa0\xa0txt3.innerHTML = ""jQuery!"";\n\xa0\xa0$(""img"").after(txt1, txt2, txt3);\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 \n// Insert new elements after <img>\n}', '']",['Add New HTML Content###&&&|||append() - Inserts content at the end of the selected elements|||prepend() - Inserts content at the beginning of the selected elements|||after() - Inserts content after the selected elements|||before() - Inserts content before the selected elements|||'],[],[]
jquery||Remove Elements,https://www.w3schools.com/jquery/jquery_dom_remove.asp,"With jQuery, it is easy to remove existing HTML elements.","['Remove Elements/Content', 'jQuery remove() Method', 'jQuery empty() Method', 'Filter the Elements to be Removed']","['To remove elements and content, there are mainly two jQuery methods:', 'The jQuery remove() method removes the selected element(s) and its child \nelements.', 'The jQuery empty() method removes the child elements of the selected element(s).', 'The jQuery remove() method also accepts one parameter, which allows you to \nfilter the elements to be removed.The parameter can be any of the jQuery selector syntaxes.The following example removes all <p> elements with class=""test"":\xa0\xa0 This example removes all <p> elements with class=""test"" and \nclass=""demo"":\xa0\xa0', 'For a complete overview of all jQuery HTML methods, please go to our\njQuery HTML/CSS Reference.']","['\n$(""#div1"").remove();\n', '\n$(""#div1"").empty();', '\n$(""p"").remove("".test""); &&&&&& \n$(""p"").remove("".test, .demo"");', '']",['Remove Elements/Content###&&&|||remove() - Removes the selected element (and its child elements)|||empty() - Removes the child elements from the selected element|||'],[],[]
jquery||Get and Set CSS Classes,https://www.w3schools.com/jquery/jquery_css_classes.asp,,"['jQuery Manipulating CSS', 'Example Stylesheet', 'jQuery addClass() Method', 'jQuery removeClass() Method', 'jQuery toggleClass() Method', 'jQuery css() Method']","['With jQuery, it is easy to manipulate the style of elements.', 'jQuery has several methods for CSS manipulation. We will look at the \nfollowing methods:', 'The following stylesheet will be used for all the examples on this page:', 'The following example shows how to add class attributes to different \nelements. Of course you can select multiple elements, when adding classes:You can also specify multiple classes within the addClass() method:', 'The following example shows how to remove a specific class attribute from different \nelements:', 'The following example will show how to use the jQuery toggleClass() method. \nThis method toggles between adding/removing classes from the selected elements:', 'The jQuery css() method will be explained in the next chapter.', 'For a complete overview of all jQuery CSS methods, please go to our jQuery HTML/CSS Reference.']","['\n$(""button"").click(function(){\n\xa0\xa0$(""h1, h2, p"").addClass(""blue"");\n  \xa0 $(""div"").addClass(""important"");\n});\n &&&&&& \n$(""button"").click(function(){\n  \xa0 $(""#div1"").addClass(""important blue"");\n});\n', '\n$(""button"").click(function(){\n\xa0\xa0$(""h1, h2, p"").removeClass(""blue"");\n});\n', '\n$(""button"").click(function(){\n\xa0\xa0$(""h1, h2, p"").toggleClass(""blue"");\n});\n', '', '', '']",['jQuery Manipulating CSS###&&&|||addClass() - Adds one or more classes to the selected elements|||removeClass() - Removes one or more classes from the selected elements|||toggleClass() - Toggles between adding/removing classes from the selected elements|||css() - Sets or returns the style attribute|||'],[],[]
jquery||css() Method,https://www.w3schools.com/jquery/jquery_css.asp,,"['jQuery css() Method', 'Return a CSS Property', 'Set a CSS Property', 'Set Multiple CSS Properties']","['The css() method sets or returns one or more style properties for the selected elements.', 'To return the value of a specified CSS property, use the following syntax:The following example will return the background-color value of the FIRST matched element:', 'To set a specified CSS property, use the following syntax:The following example will set the background-color value for ALL matched elements:', 'To set multiple CSS properties, use the following syntax:The following example will set a background-color and a font-size for ALL \nmatched elements:', 'For a complete overview of all jQuery CSS methods, please go to our jQuery HTML/CSS Reference.']","['\n$(""p"").css(""background-color"");\n', '\n$(""p"").css(""background-color"", ""yellow"");\n', '\n$(""p"").css({""background-color"": ""yellow"", ""font-size"": ""200%""});\n', '']",[''],[],[]
jquery||Dimensions,https://www.w3schools.com/jquery/jquery_dimensions.asp,"With jQuery, it is easy to work with the dimensions of elements and browser window.","['jQuery Dimension Methods', 'jQuery Dimensions', 'jQuery width() and height() Methods', 'jQuery innerWidth() and innerHeight() Methods', 'jQuery outerWidth() and outerHeight() Methods', 'jQuery More width() and height()']","['jQuery has several important methods for working with dimensions:', '\n', 'The width() method sets or returns the width of an element (excludes \npadding, border and margin).The height() method sets or returns the height of an element (excludes padding, border \nand margin).The following example returns the width and height of a specified <div> \nelement:', 'The innerWidth() method returns the width of an element (includes padding).The innerHeight() method returns the height of an element (includes padding).The following example returns the inner-width/height of a specified <div> \nelement:', 'The outerWidth() method returns the width of an element (includes padding and \nborder).The outerHeight() method returns the height of an element (includes padding \nand border).The following example returns the outer-width/height of a specified <div> \nelement:The outerWidth(true) method returns the width of an element (includes \npadding, border, and margin).The outerHeight(true) method returns the height of an element (includes \npadding, border, and margin).', 'The following example returns the width and height of the document (the HTML \ndocument) and window (the browser viewport):The following example sets the width and height of a specified <div> \nelement:', 'For a complete overview of all jQuery CSS methods, please go to our jQuery HTML/CSS Reference.']","['\n$(""button"").click(function(){\n\xa0\xa0var txt = """";\n\xa0\xa0txt += ""Width: "" + $(""#div1"").width() + ""</br>"";\n\xa0\xa0txt += ""Height: "" + $(""#div1"").height();\n\xa0\xa0$(""#div1"").html(txt);\n});', '\n$(""button"").click(function(){\n  \xa0 var txt = """";\n  \xa0 txt += ""Inner width: "" + $(""#div1"").innerWidth() + ""</br>"";\n  \xa0 txt += ""Inner height: "" + $(""#div1"").innerHeight();\n  \xa0 $(""#div1"").html(txt);\n});', '\n$(""button"").click(function(){\n  \xa0 var txt = """";\n\xa0\xa0txt += ""Outer width: "" + $(""#div1"").outerWidth() + ""</br>"";\n\xa0\xa0txt += ""Outer height: "" + $(""#div1"").outerHeight();\n  \xa0 $(""#div1"").html(txt);\n}); &&&&&& \n$(""button"").click(function(){\n  \xa0 var txt = """";\n  \xa0 txt += ""Outer width (+margin): "" + $(""#div1"").outerWidth(true) + ""</br>"";\n  \xa0 txt += ""Outer height (+margin): "" + $(""#div1"").outerHeight(true);\n  \xa0 $(""#div1"").html(txt);\n});', '\n$(""button"").click(function(){\n  \xa0 var txt = """";\n  \xa0 txt += ""Document width/height: "" + $(document).width();\n  \xa0 txt += ""x"" + $(document).height() + ""\\n"";\n\xa0\xa0txt += ""Window width/height: "" + $(window).width();\n  \xa0 txt += ""x"" + $(window).height();\n  \xa0 alert(txt);\n}); &&&&&& \n$(""button"").click(function(){\n\xa0\xa0$(""#div1"").width(500).height(500);\n});', '', '']",['jQuery Dimension Methods###&&&|||width()|||height()|||innerWidth()|||innerHeight()|||outerWidth()|||outerHeight()|||'],[],['img_jquerydim.gif']
jquery||Traversing,https://www.w3schools.com/jquery/jquery_traversing.asp,,"['What is Traversing?', 'Traversing the DOM', 'jQuery Traversing Reference']","['jQuery traversing, which means ""move through"", are used to ""find"" (or select) \nHTML elements based on their relation to other elements. Start with one \nselection and move through that selection until you reach the elements you \ndesire.The image below illustrates an HTML page as a tree (DOM tree). With jQuery traversing, you can \neasily move up (ancestors), down (descendants) and sideways (siblings) in the tree,  starting from the \nselected (current) element. This movement is called traversing - or moving \nthrough - the DOM tree.Illustration explained:', 'jQuery provides a variety of methods that allow us to traverse the DOM.The largest category of traversal methods are tree-traversal.The next chapters will show us how to travel up, down and sideways in \nthe DOM tree.', 'For a complete overview of all jQuery Traversing methods, please go to our\njQuery Traversing Reference.']","['', '', '']","['What is Traversing?###&&&|||The <div> element is the parent of <ul>, and an ||| ancestor of everything inside of it |||The <ul> element is the parent of both <li> elements, and a child of <div>|||The left <li> element is the parent of <span>,||| child of <ul> and a descendant of <div>|||The <span> element is a child of the left <li> and a||| descendant of <ul> and <div> |||The two <li> elements are siblings (they share the same parent)|||The right <li> element is the parent of <b>, child of <ul> and a descendant of <div> |||The <b> element is a child of the right <li> and a||| descendant of <ul> and <div>|||']",[],['img_travtree.png']
jquery||Ancestors,https://www.w3schools.com/jquery/jquery_traversing_ancestors.asp,"With jQuery you can traverse up the DOM tree to 
find ancestors of an element.","['Traversing Up the DOM Tree', 'jQuery parent() Method', 'jQuery parents() Method', 'jQuery parentsUntil() Method']","['An ancestor is a parent, grandparent, great-grandparent, and so \non.', 'Three useful jQuery methods for traversing up the DOM tree are:', 'The parent() method returns the direct parent element of the selected element.This method only traverse a single level up the DOM tree.The following example returns the direct parent element of each <span> \nelements:', ""The parents() method returns all ancestor elements of the selected element, \nall the way up to the document's root element (<html>).The following example returns all ancestors of all \n<span> elements:You can also use an optional parameter to filter the search for ancestors.The following example returns all ancestors of all <span> elements that are <ul> \nelements:"", 'The parentsUntil() method returns all ancestor elements between two given \narguments.The following example returns all\xa0ancestor elements \nbetween a <span> and a <div> element:', 'For a complete overview of all jQuery Traversing methods, please go to our\njQuery Traversing Reference.']","['\n $(document).ready(function(){\xa0\xa0$(""span"").parent();}); ', '\n $(document).ready(function(){\xa0\xa0$(""span"").parents();});  &&&&&& \n $(document).ready(function(){\xa0 $(""span"").parents(""ul"");}); ', '\n $(document).ready(function(){\xa0 $(""span"").parentsUntil(""div"");}); ', '']",['Traversing Up the DOM Tree###&&&|||parent()|||parents()|||parentsUntil()|||'],[],[]
jquery||Descendants,https://www.w3schools.com/jquery/jquery_traversing_descendants.asp,"With jQuery you can traverse down the DOM tree to 
find descendants of an element.","['Traversing Down the DOM Tree', 'jQuery children() Method', 'jQuery find() Method']","['A descendant is a child, grandchild, great-grandchild, and so \non.', 'Two useful jQuery methods for traversing down the DOM tree are:', 'The children() method returns all direct children of the selected element.This method only traverses a single level down the DOM tree.The following example returns all elements that are direct children of each <div> elements:You can also use an optional parameter to filter the search for children.The following example returns all <p> elements with the class name ""first"", that \nare direct children of <div>:', 'The find() method returns descendant elements of the selected element, all \nthe way down to the last descendant.The following example returns all <span> elements that are \ndescendants of <div>:The following example returns all \ndescendants of <div>:', 'For a complete overview of all jQuery Traversing methods, please go to our\njQuery Traversing Reference.']","['\n $(document).ready(function(){\xa0 $(""div"").children();});  &&&&&& \n $(document).ready(function(){\xa0\xa0$(""div"").children(""p.first"");}); ', '\n $(document).ready(function(){\xa0\xa0$(""div"").find(""span"");});  &&&&&& \n $(document).ready(function(){\xa0\xa0$(""div"").find(""*"");}); ', '']",['Traversing Down the DOM Tree###&&&|||children()|||find()|||'],[],[]
jquery||Siblings,https://www.w3schools.com/jquery/jquery_traversing_siblings.asp,"With jQuery you can traverse sideways in the DOM 
tree to find siblings of an element.","['Traversing Sideways in The DOM Tree', 'jQuery siblings() Method', 'jQuery next() Method', 'jQuery nextAll() Method', 'jQuery nextUntil() Method', 'jQuery prev(), prevAll() & prevUntil() Methods']","['Siblings share the same parent.\xa0', 'There are many useful jQuery methods for traversing sideways in the DOM tree:', 'The siblings() method returns all sibling elements of the selected element.The following example returns all sibling elements of <h2>:You can also use an optional parameter to filter the search for siblings.The following example returns all sibling elements of <h2> that are <p> \nelements:', 'The next() method returns the next sibling element of the selected element.The following example returns the next sibling of <h2>:', 'The nextAll() method returns all next sibling elements of the selected element.The following example returns all next sibling elements of \n<h2>:', 'The nextUntil() method returns all next sibling elements between two given \narguments.The following example returns all\xa0sibling elements \nbetween a <h2> and a <h6> element:', 'The prev(), prevAll() and prevUntil() methods work just like the methods above but with reverse functionality: they \nreturn previous sibling elements (traverse backwards along sibling \nelements in the DOM tree, instead of forward).', 'For a complete overview of all jQuery Traversing methods, please go to our\njQuery Traversing Reference.']","['\n $(document).ready(function(){\xa0 $(""h2"").siblings();});  &&&&&& \n $(document).ready(function(){\xa0\xa0$(""h2"").siblings(""p"");}); ', '\n $(document).ready(function(){\xa0\xa0$(""h2"").next();}); ', '\n $(document).ready(function(){\xa0 $(""h2"").nextAll();}); ', '\n $(document).ready(function(){\xa0 $(""h2"").nextUntil(""h6"");}); ', '', '']",['Traversing Sideways in The DOM Tree###&&&|||siblings()|||next()|||nextAll()|||nextUntil()|||prev()|||prevAll()|||prevUntil()|||'],[],[]
jquery||Filtering,https://www.w3schools.com/jquery/jquery_traversing_filtering.asp,,"['The first(), last(), eq(), filter() and not() Methods', 'jQuery first() Method', 'jQuery last() Method', 'jQuery eq() method', 'jQuery filter() Method', 'jQuery not() Method']","['The most basic filtering methods are first(), last() and eq(), which \nallow you to select a specific element based on its position in a group of \nelements. Other filtering methods, like filter() and not() allow you to select elements \nthat match, or do not match, a certain criteria. ', 'The first() method returns the first element of the specified elements.The following example selects the first <div> \nelement:', 'The last() method returns the last element of the specified elements.The following example selects the last <div> \nelement:', 'The eq() method returns an element with a specific index number of the \nselected elements.The index numbers start at 0, so the first element will have the index number \n0 and not 1. The following example selects the second <p> element (index number \n1):', 'The filter() method lets you specify a criteria. Elements that do not match \nthe criteria are removed from the selection, and those that match will be \nreturned.The following example returns all <p> elements with class name ""intro"":', 'The not() method returns all elements that do not match the criteria.Tip: The not() method is the opposite of filter().The following example returns all <p> elements that do not have class name \n""intro"":', 'For a complete overview of all jQuery Traversing methods, please go to our\njQuery Traversing Reference.']","['\n $(document).ready(function(){\xa0\xa0$(""div"").first();}); ', '\n $(document).ready(function(){\xa0\xa0$(""div"").last();}); ', '\n $(document).ready(function(){\xa0 $(""p"").eq(1);}); ', '\n $(document).ready(function(){\xa0 $(""p"").filter("".intro"");}); ', '\n $(document).ready(function(){\xa0\xa0$(""p"").not("".intro"");}); ', '']",[''],[],[]
jquery||AJAX Introduction,https://www.w3schools.com/jquery/jquery_ajax_intro.asp,"AJAX is the art of exchanging data with a server, and updating 
parts of a web page - without reloading the whole page.","['What is AJAX?', 'What About jQuery and AJAX?', 'jQuery AJAX Methods']","['AJAX = Asynchronous JavaScript and XML.In short; AJAX is about loading data in the background and display it on the \nwebpage, without reloading the whole page.Examples of applications using AJAX: Gmail, Google Maps, Youtube, and \nFacebook tabs.You can learn more about AJAX in our AJAX tutorial.\n', 'jQuery provides several methods for AJAX functionality.With the jQuery AJAX methods, you can request text, HTML, XML, or JSON from a remote \nserver using both HTTP Get and HTTP Post - And you can load the external data directly into the selected HTML elements of your \nweb page!', 'In the next chapters we will look at the most important jQuery AJAX methods.']","['\nLet jQuery AJAX Change This Text\nGet External Content\n', '', '']",[''],[],[]
jquery||AJAX load() Method,https://www.w3schools.com/jquery/jquery_ajax_load.asp,,"['jQuery load() Method', 'jQuery AJAX Reference']","['The jQuery load() method is a simple, but powerful AJAX method.The load() method loads data from a \nserver and puts the returned data into the selected element.Syntax:The required URL parameter specifies the URL you wish to load.The optional data parameter specifies a set of querystring key/value pairs to send along with \nthe request.The optional callback parameter is the name of a function to be executed \nafter the load() method is completed.Here is the content of our example file: ""demo_test.txt"":The following example loads the content of the file ""demo_test.txt"" into a \nspecific <div> element:It is also possible to add a jQuery selector to the URL parameter. The following example loads the content of the element with id=""p1"", inside \nthe file ""demo_test.txt"", into a specific <div> element:The optional callback parameter specifies a callback function to run when the \nload() method is completed. The callback function can have different parameters:The following example displays an alert box after the load() method \ncompletes. If the load() method has succeeded, it displays ""External content \nloaded successfully!"", and if it fails it displays an error message:', 'For a complete overview of all jQuery AJAX methods, please go to our jQuery \nAJAX Reference.']","['\n$(""#div1"").load(""demo_test.txt""); &&&&&& \n$(""#div1"").load(""demo_test.txt #p1""); &&&&&& \n$(""button"").click(function(){\n\xa0\xa0$(""#div1"").load(""demo_test.txt"", function(responseTxt, statusTxt, xhr){\n  \xa0\xa0\xa0 if(statusTxt == ""success"")\n  \xa0\xa0\xa0\xa0\xa0 alert(""External content loaded successfully!"");\n  \xa0\xa0\xa0 if(statusTxt == ""error"")\n  \xa0\xa0\xa0\xa0\xa0 alert(""Error: "" + xhr.status + "": "" + xhr.statusText);\n  \xa0 });\n});', '']",['jQuery load() Method###&&&|||responseTxt - contains the resulting content if the call succeeds|||statusTxt - contains the status of the call|||xhr - contains the XMLHttpRequest object|||'],[],[]
jquery||AJAX get() and post() Methods,https://www.w3schools.com/jquery/jquery_ajax_get_post.asp,"The jQuery get() and post() methods are used to request data from the server 
with an HTTP GET 
or POST request.","['HTTP Request: GET vs. POST', 'jQuery $.get() Method', 'jQuery $.post() Method', 'jQuery AJAX Reference']","['Two commonly used methods for a request-response between a client and server \nare: GET and \nPOST.GET is basically used for just getting (retrieving) some data from the server.\nNote: The GET method may return cached data.POST can also be used to get some data from the server. However, the POST \nmethod NEVER caches data, and is often used to send data along with the request.To learn more about GET and POST, and the differences between the two \nmethods, please read our HTTP Methods GET vs \nPOST chapter.', 'The $.get() method requests data from the server with an HTTP GET request.Syntax:The required URL parameter specifies the URL you wish to request.The optional callback parameter is the name of a function to be executed \nif the request succeeds.The following example uses the $.get() method to retrieve data from a file on \nthe server:The first parameter of $.get() is the URL we wish to request (""demo_test.asp"").The second \nparameter is a callback function. The first callback parameter holds the content of \nthe page requested, and the second callback parameter holds the status of \nthe request.Tip: Here is how the ASP file looks like (""demo_test.asp""):', 'The $.post() method requests data from the server using an HTTP POST request.Syntax:The required URL parameter specifies the URL you wish to request.The optional data parameter specifies some data to send along with the \nrequest.The optional callback parameter is the name of a function to be executed \nif the request succeeds.The following example uses the $.post() method to send some data along with the \nrequest:The first parameter of $.post() is the URL we wish to request (""demo_test_post.asp"").Then we pass in some data to send along with the request (name and city).The ASP script in ""demo_test_post.asp"" reads the parameters, \nprocesses them, and returns a result.The third \nparameter is a callback function. The first callback parameter holds the content of \nthe page requested, and the second callback parameter holds the status of \nthe request.Tip: Here is how the ASP file looks like (""demo_test_post.asp""):', 'For a complete overview of all jQuery AJAX methods, please go to our jQuery \nAJAX Reference.']","['\n$(""button"").click(function(){\n  \xa0 $.get(""demo_test.asp"", function(data, status){\n\xa0\xa0\xa0\xa0alert(""Data: "" + data + ""\\nStatus: "" + status);\n\xa0\xa0});\n});', '\n$(""button"").click(function(){\n\xa0\xa0$.post(""demo_test_post.asp"",\n  \xa0\xa0{\n  \xa0\xa0\xa0 name: ""Donald Duck"",\n  \xa0\xa0\xa0 city: ""Duckburg""\n\xa0\xa0},\n\xa0\xa0function(data, status){\n\xa0\xa0\xa0\xa0alert(""Data: "" + data + ""\\nStatus: "" + status);\n  \xa0 });\n});', '', '']",['HTTP Request: GET vs. POST###&&&|||GET - Requests data from a specified resource|||POST - Submits data to be processed to a specified resource|||'],[],[]
