Heading,Link,Intro,Subheading,Definitions,Example,List_item,table_item,Image_url
php||Exceptions,https://www.w3schools.com/php/php_exceptions.asp,,['What is an Exception?'],"['An exception is an object that describes an error or unexpected behaviour of a PHP script.\nExceptions are thrown by many PHP functions and classes.\nUser defined functions and classes can also throw exceptions.\nExceptions are a good way to stop a function when it comes across data that it cannot\nuse.\n\nThrowing an Exception\nThe throw statement allows a user defined \nfunction or method to throw an exception. When an exception is thrown, the code \nfollowing it will not be executed.\nIf an exception is not caught, a fatal error will occur with an ""Uncaught \nException"" message.\nLets try to throw an exception without catching it:\n\nExample\n\n <?phpfunction divide($dividend, $divisor) {\xa0 if($divisor == 0) \n  {\xa0\xa0\xa0 throw new Exception(""Division by zero"");\xa0 }\xa0 \n  return $dividend / $divisor;}echo divide(5, 0);?>\nTry it Yourself »\n\nThe result will look something like this:\n\nFatal error: Uncaught Exception: Division by zero in \n  C:\\webfolder\\test.php:4\nStack trace: #0 C:\\webfolder\\test.php(9): \n  divide(5, 0) #1 {main} thrown in C:\\webfolder\\test.php on line 4\n\n\nThe try...catch Statement\nTo avoid the error from the example above, we can use the\ntry...catch statement to catch exceptions and continue the process.\nSyntax\n\n  try {\xa0 code that can throw exceptions} catch(Exception $e) {\xa0 \n  code that runs when an exception is caught}\n\n\nExample\nShow a message when an exception is thrown:\n\n <?phpfunction divide($dividend, $divisor) {\xa0 if($divisor == \n  0) {\xa0\xa0\xa0 throw new Exception(""Division by zero"");\xa0 \n  }\xa0 return $dividend / $divisor;}try {\xa0 echo \n  divide(5, 0);} catch(Exception $e) {\xa0 echo ""Unable to divide."";\n  }?>\nTry it Yourself »\n\nThe catch block indicates what type of exception should be caught and the name of the\nvariable which can be used to access the exception. In the example above, the type of\nexception is Exception and the variable name is $e.\n\nThe try...catch...finally Statement\nThe try...catch...finally statement can be used to catch exceptions. Code in the\nfinally block will always run regardless of whether an exception was caught. If\nfinally is present, the catch block is optional.\nSyntax\n\n  try {\xa0 code that can throw exceptions} catch(Exception $e) {\xa0 \n  code that runs when an exception is caught} finally {\xa0 code that \n  always runs regardless of whether an exception was caught}\n\n\nExample\nShow a message when an exception is thrown and then indicate that the process \nhas ended:\n\n <?phpfunction divide($dividend, $divisor) {\xa0 if($divisor \n  == 0) {\xa0\xa0\xa0 throw new Exception(""Division by zero"");\xa0 \n  }\xa0 return $dividend / $divisor;}try {\xa0 echo \n  divide(5, 0);} catch(Exception $e) {\xa0 echo ""Unable to \n  divide. "";} finally {\xa0 echo ""Process complete."";}?>\nTry it Yourself »\n\n\nExample\nOutput a string even if an exception was not caught:\n\n <?phpfunction divide($dividend, $divisor) {\xa0 if($divisor == 0) \n  {\xa0\xa0\xa0 throw new Exception(""Division by zero"");\xa0 }\xa0 \n  return $dividend / $divisor;}try {\xa0 echo divide(5, 0);} finally {\xa0 echo \n  ""Process complete."";}?>\nTry it Yourself »\n\n\nThe Exception Object\nThe Exception Object contains information about the error or unexpected behaviour that\nthe function encountered.\nSyntax\n\n  new Exception(message, code, previous)\n\nParameter Values\n\n\nParameter\nDescription\n\n\nmessage\nOptional. A string describing why the exception was thrown\n\n\ncode\nOptional. An integer that can be used used to easily distinguish this exception from others of the same type\n\n\nprevious\nOptional. If this exception was thrown in a catch block of another exception, it is recommended to pass that exception into this parameter\n\n\nMethods\nWhen catching an exception, the following table shows some of the methods that can be used to\nget information about the exception:\n\n\nMethod\nDescription\n\n\ngetMessage()\nReturns a string describing why the exception was thrown\n\n\ngetPrevious()\nIf this exception was triggered by another one, this method returns the previous exception. If not, then it returns null\n\n\ngetCode()\nReturns the exception code\n\n\ngetFile()\nReturns the full path of the file in which the exception was thrown\n\n\ngetLine()\nReturns the line number of the line of code which threw the exception\n\n\n\nExample\nOutput information about an exception that was thrown:\n\n <?phpfunction divide($dividend, $divisor) {\xa0 if($divisor == 0) \n  {\xa0\xa0\xa0 throw new Exception(""Division by zero"", 1);\xa0 \n  }\xa0 return $dividend / $divisor;}try {\xa0 echo \n  divide(5, 0);} catch(Exception $ex) {\xa0 $code = $ex->getCode();\xa0 \n  $message = $ex->getMessage();\xa0 $file = $ex->getFile();\xa0 \n  $line = $ex->getLine();\xa0 echo ""Exception thrown in $file on line \n  $line: [Code $code]\xa0 $message"";}?>\nTry it Yourself »\n\n\nComplete Exception Reference\nFor a complete reference, go to our Complete PHP Exception Reference.\nThe reference contains descriptions and examples of all Exception methods.\n\n\n\n❮ Previous\nNext ❯\n\n\n\n', 'The throw statement allows a user defined \nfunction or method to throw an exception. When an exception is thrown, the code \nfollowing it will not be executed.If an exception is not caught, a fatal error will occur with an ""Uncaught \nException"" message.Lets try to throw an exception without catching it:The result will look something like this:', 'To avoid the error from the example above, we can use the\ntry...catch statement to catch exceptions and continue the process.The catch block indicates what type of exception should be caught and the name of the\nvariable which can be used to access the exception. In the example above, the type of\nexception is Exception and the variable name is $e.', 'The try...catch...finally statement can be used to catch exceptions. Code in the\nfinally block will always run regardless of whether an exception was caught. If\nfinally is present, the catch block is optional.', 'The Exception Object contains information about the error or unexpected behaviour that\nthe function encountered.When catching an exception, the following table shows some of the methods that can be used to\nget information about the exception:', 'For a complete reference, go to our Complete PHP Exception Reference.The reference contains descriptions and examples of all Exception methods.']","['\n <?phpfunction divide($dividend, $divisor) {\xa0 if($divisor == 0) \n  {\xa0\xa0\xa0 throw new Exception(""Division by zero"");\xa0 }\xa0 \n  return $dividend / $divisor;}echo divide(5, 0);?>', '\n <?phpfunction divide($dividend, $divisor) {\xa0 if($divisor == \n  0) {\xa0\xa0\xa0 throw new Exception(""Division by zero"");\xa0 \n  }\xa0 return $dividend / $divisor;}try {\xa0 echo \n  divide(5, 0);} catch(Exception $e) {\xa0 echo ""Unable to divide."";\n  }?>', '\n <?phpfunction divide($dividend, $divisor) {\xa0 if($divisor \n  == 0) {\xa0\xa0\xa0 throw new Exception(""Division by zero"");\xa0 \n  }\xa0 return $dividend / $divisor;}try {\xa0 echo \n  divide(5, 0);} catch(Exception $e) {\xa0 echo ""Unable to \n  divide. "";} finally {\xa0 echo ""Process complete."";}?> &&&&&& \n <?phpfunction divide($dividend, $divisor) {\xa0 if($divisor == 0) \n  {\xa0\xa0\xa0 throw new Exception(""Division by zero"");\xa0 }\xa0 \n  return $dividend / $divisor;}try {\xa0 echo divide(5, 0);} finally {\xa0 echo \n  ""Process complete."";}?>', '\n <?phpfunction divide($dividend, $divisor) {\xa0 if($divisor == 0) \n  {\xa0\xa0\xa0 throw new Exception(""Division by zero"", 1);\xa0 \n  }\xa0 return $dividend / $divisor;}try {\xa0 echo \n  divide(5, 0);} catch(Exception $ex) {\xa0 $code = $ex->getCode();\xa0 \n  $message = $ex->getMessage();\xa0 $file = $ex->getFile();\xa0 \n  $line = $ex->getLine();\xa0 echo ""Exception thrown in $file on line \n  $line: [Code $code]\xa0 $message"";}?>']",[''],"['Parameter|||Description|||&&&message|||Optional. A string describing why the exception was thrown|||&&&code|||Optional. An integer that can be used used to easily distinguish this exception from others of the same type|||&&&previous|||Optional. If this exception was thrown in a catch block of another exception, it is recommended to pass that exception into this parameter|||&&&', 'Method|||Description|||&&&getMessage()|||Returns a string describing why the exception was thrown|||&&&getPrevious()|||If this exception was triggered by another one, this method returns the previous exception. If not, then it returns null|||&&&getCode()|||Returns the exception code|||&&&getFile()|||Returns the full path of the file in which the exception was thrown|||&&&getLine()|||Returns the line number of the line of code which threw the exception|||&&&']",[]
php||- What is OOP?,https://www.w3schools.com/php/php_oop_what_is.asp,"From PHP5, you can also write PHP code in an object-oriented 
style.","['PHP What is OOP?', 'PHP - What are Classes and Objects?']","['Object-Oriented programming is faster and easier to execute.', 'OOP stands for Object-Oriented Programming.Procedural programming is about writing procedures or functions that perform \noperations on the data, while object-oriented programming is about \ncreating objects that contain both data and functions.Object-oriented programming has several advantages over procedural \nprogramming:Tip: The ""Don\'t Repeat Yourself"" (DRY) principle is about \nreducing the repetition of code. You should extract out the codes that are \ncommon for the application, and place them at a single place and reuse them \ninstead of repeating it.', 'Classes and objects are the two main aspects of object-oriented programming.Look at the following illustration to see the difference between class and \nobjects:Another example:So, a class is a template for objects, and an object is an instance of a class.When the individual objects are created, they inherit all the \nproperties and behaviors from the class, but each object will have different values for the properties.Look at the next chapters to learn more about OOP.']","['', '']","['PHP What is OOP?###&&&|||OOP is faster and easier to execute|||OOP provides a clear structure for the programs|||OOP helps to keep the PHP code DRY ""Don\'t Repeat Yourself"", and makes |||  the |||  code easier to maintain, modify and debug|||OOP makes it possible to create full reusable |||  applications with less code and shorter development time|||']",[],[]
php||OOP - Classes and Objects,https://www.w3schools.com/php/php_oop_classes_objects.asp,"A class is a template for objects, and an object is an instance 
of class.","['OOP Case', 'Define a Class', 'Define Objects', 'PHP - The $this Keyword', 'PHP - instanceof']","[""Let's assume we have a class named Fruit. A Fruit can have properties like name, \ncolor, weight, etc. We can define variables like $name, $color, and $weight to hold the values of these properties.When the individual objects (apple, banana, etc.) are created, they inherit \nall the  \nproperties and behaviors from the class, but each object will have different values for the properties."", 'A class is defined by using the class \nkeyword, followed by the name of the class and a pair of curly braces ({}). All \nits properties and methods go inside the braces:Below we declare a class named Fruit consisting of two properties \n($name and $color) and two methods set_name() and \nget_name() for setting and getting the $name property:', 'Classes are nothing without objects! We can create multiple objects from a \nclass. Each object has all the properties and methods defined in the class, but \nthey will have different property values.Objects \nof a class is created using the new keyword.In the example below, $apple and $banana are instances of the class Fruit:In the example below, we add two more methods to class Fruit, for setting and \ngetting the $color property:', 'The $this keyword refers to the current object, and is only available inside \nmethods.Look at the following example:So, where can we change the value of the $name property? There are two \nways:1. Inside the class (by adding a set_name() method and use $this):2. Outside the class (by directly changing the property value):', 'You can use the instanceof keyword to check if an object belongs to a specific class:']","['\n    <?phpclass Fruit {\xa0 // code goes here...}?>\n', '\n    <?phpclass Fruit {\xa0 // Properties\xa0 public \n    $name;\xa0 public $color;\xa0 // Methods\xa0 function \n    set_name($name) {\xa0\xa0\xa0 \n    $this->name = $name;\xa0 }\xa0 function get_name() {\xa0\xa0\xa0 \n    return $this->name;\xa0 }}?>\n', '\n    <?phpclass Fruit {\xa0 // Properties\xa0 public \n    $name;\xa0 public $color;\xa0 // Methods\xa0 function \n    set_name($name) {\xa0\xa0\xa0 \n    $this->name = $name;\xa0 }\xa0 function get_name() {\xa0\xa0\xa0 \n    return $this->name;\xa0 }}$apple = new Fruit();\n    $banana = new Fruit();$apple->set_name(\'Apple\');$banana->set_name(\'Banana\');\necho $apple->get_name();echo ""<br>"";\n    echo $banana->get_name();?>\n &&&&&& \n    <?phpclass Fruit {\xa0 // Properties\xa0 public $name;\xa0 \n    public $color;\xa0 // Methods\xa0 \n    function set_name($name) {\xa0\xa0\xa0 $this->name = $name;\xa0 }\xa0 \n    function get_name() {\xa0\xa0\xa0 return $this->name;\xa0 }\xa0 \n    function set_color($color) {\xa0\xa0\xa0 $this->color = $color;\xa0 }\xa0 \n    function get_color() {\xa0\xa0\xa0 return $this->color;\xa0 }\n    }$apple = new Fruit();$apple->set_name(\'Apple\');\n    $apple->set_color(\'Red\');echo ""Name: "" . $apple->get_name();echo ""<br>"";\n    echo ""Color: "" . $apple->get_color();?>\n', '\n    <?phpclass Fruit {\xa0 public $name;}$apple = new Fruit();?>\n &&&&&& \n    <?phpclass Fruit {\xa0 public $name;\xa0 \n    function set_name($name) {\xa0\xa0\xa0 $this->name = $name;\xa0 \n    }}$apple = new Fruit();$apple->set_name(""Apple"");\necho $apple->name;?>\n &&&&&& \n    <?phpclass Fruit {\xa0 public $name;}$apple = new Fruit();$apple->name = ""Apple"";\necho $apple->name;?>\n', '']",[''],[],[]
php||OOP - Constructor,https://www.w3schools.com/php/php_oop_constructor.asp,,['PHP - The __construct Function'],"[""A constructor allows you to initialize an object's properties upon creation of the object.If you create a __construct() function, PHP will automatically call this \nfunction when you create an object from a class.Notice that the construct function starts with two underscores (__)!We see in the example below, that using a constructor saves us from  \ncalling the set_name() method which reduces the amount of code:Another example:""]",[''],[''],[],[]
php||OOP - Destructor,https://www.w3schools.com/php/php_oop_destructor.asp,,['PHP - The __destruct Function'],"['A destructor is called when the object is destructed or the script is stopped \nor exited.If you create a __destruct() function, PHP will automatically call this \nfunction at the end of the script.Notice that the destruct function starts with two underscores (__)!The example below has a __construct() function that is automatically called \nwhen you create an object from a class, and a __destruct() function that is \nautomatically called at the end of the script:Another example:']",[''],[''],[],[]
php||OOP - Access Modifiers,https://www.w3schools.com/php/php_oop_access_modifiers.asp,,['PHP - Access Modifiers'],"['Properties and methods can have access modifiers which control where they can \nbe accessed.There are three access modifiers:In the following example we have added three different access modifiers to \nthree properties (name, color, and weight). Here, if you try to set the name property it \nwill work fine (because the name property is public, and can be accessed from \neverywhere). However,\xa0if you try \nto set the color or weight property it will result in a fatal \nerror (because the color and weight property are protected and private):In the next example we have added access modifiers to \ntwo functions. Here, if you try to call the set_color() or the set_weight() function it will result in a fatal \nerror (because the two functions are considered protected and private), even if \nall the properties are public:']",[''],['PHP - Access Modifiers###&&&||| public - the property or |||  method can be accessed from everywhere. This is default||| protected - the property or method can |||  be accessed within the |||  class and by classes derived from that class||| private - the property or method can |||  ONLY be accessed within the class|||'],[],[]
php||OOP - Inheritance,https://www.w3schools.com/php/php_oop_inheritance.asp,,"['PHP - What is Inheritance?', 'PHP - Inheritance and the Protected Access Modifier', 'PHP - Overriding Inherited Methods', 'PHP - The final Keyword']","[""Inheritance in OOP = When a class derives from another class.The child class will inherit all the public and protected properties and \nmethods from the parent class. In addition, it can have its own properties and \nmethods.An inherited class is defined by using the extends \nkeyword.Let's look at an example:The Strawberry class is inherited from the Fruit class. This means that the Strawberry class can use the public $name and $color \nproperties as well as the public __construct() and intro() methods from the \nFruit class because of inheritance.The Strawberry class also has its own method: message()."", ""In the previous chapter we learned that protected properties or methods can \n  be accessed within the \n  class and by classes derived from that class. What does that mean?Let's look at an example:In the example above we see that if we try to call a protected \nmethod (intro()) from outside the class, we will receive an error. public \nmethods will work fine!Let's look at another example:In the example above we see that all works fine! It is because we call the\nprotected \nmethod (intro()) from inside the derived class."", 'Inherited methods can be overridden by redefining the methods (use the same \nname) in the child class.Look at the example below. The __construct() and intro() methods in the child \nclass (Strawberry) will override the __construct() and intro() methods in the \nparent class (Fruit):', 'The final \nkeyword can be used to prevent class inheritance or to prevent method overriding.The following example shows how to prevent class inheritance:The following example shows how to prevent method overriding:']","['\n    <?phpclass Fruit {\xa0 public \n    $name;\xa0 public $color;\xa0 public \n    function __construct($name, $color) {\xa0\xa0\xa0 $this->name = $name;\xa0\xa0\xa0 $this->color = $color;\n    \xa0 }\xa0 \n    public function intro() {\xa0\xa0\xa0 echo ""The fruit is {$this->name} \n    and the color is {$this->color}."";\n    \xa0 }}// Strawberry is inherited from Fruitclass \n    Strawberry extends Fruit {\xa0 public \n    function message() {\xa0\xa0\xa0 echo ""Am I a fruit or a \n    berry? "";\n    \xa0 }}$strawberry = new Strawberry(""Strawberry"", ""red"");$strawberry->message();$strawberry->intro();\n    ?>\n', '\n    <?phpclass Fruit {\xa0 public \n    $name;\xa0 public $color;\xa0 public \n    function __construct($name, $color) {\xa0\xa0\xa0 $this->name = $name;\xa0\xa0\xa0 $this->color = $color;\n    \xa0 }\xa0 \n    protected function intro() {\xa0\xa0\xa0 echo ""The fruit is {$this->name} \n    and the color is {$this->color}."";\n    \xa0 }}class \n    Strawberry extends Fruit {\xa0 public \n    function message() {\xa0\xa0\xa0 echo ""Am I a fruit or a \n    berry? "";\n    \xa0 }}// Try to call all three methods from outside class$strawberry = new Strawberry(""Strawberry"", ""red"");\xa0 \n    // OK. __construct() is public$strawberry->message(); // OK. message() \n    is public$strawberry->intro(); // ERROR. intro() \n    is protected\n    ?>\n &&&&&& \n    <?phpclass Fruit {\xa0 public $name;\xa0 public \n    $color;\xa0 public function __construct($name, $color) {\xa0\xa0\xa0 \n    $this->name = $name;\xa0\xa0\xa0 $this->color = $color; \xa0 \n    }\xa0 protected function intro() {\xa0\xa0\xa0 echo ""The \n    fruit is {$this->name} and the color is {$this->color}.""; \xa0 }}\nclass Strawberry extends Fruit {\xa0 public function message() {\xa0\xa0\xa0 \n    echo ""Am I a fruit or a berry? "";\xa0\xa0\xa0 // Call protected \n    method from within derived class - OK\xa0\xa0\xa0 $this -> \n    intro();\xa0 }}\n    $strawberry = new Strawberry(""Strawberry"", ""red""); // OK. __construct() is \n    public$strawberry->message(); // OK. message() is \n    public and it calls intro() (which is protected) from within the \n    derived class?>\n', '\n    <?phpclass Fruit {\xa0 public \n    $name;\xa0 public $color;\xa0 public \n    function __construct($name, $color) {\xa0\xa0\xa0 $this->name = $name;\xa0\xa0\xa0 $this->color = $color;\n    \xa0 }\xa0 \n    public function intro() {\xa0\xa0\xa0 echo ""The fruit is {$this->name} \n    and the color is {$this->color}."";\n    \xa0 }}class \n    Strawberry extends Fruit {\xa0 public $weight;\xa0 public \n    function __construct($name, $color, $weight) {\xa0\xa0\xa0 $this->name = $name;\xa0\xa0\xa0 $this->color = $color;\xa0\xa0\xa0 $this->weight = $weight;\n    \xa0 }\xa0 \n    public function intro() {\xa0\xa0\xa0 echo ""The fruit is {$this->name}, the color is {$this->color}, \n    and the weight is {$this->weight} gram."";\n    \xa0 }}$strawberry = new Strawberry(""Strawberry"", ""red"", \n    50);$strawberry->intro();?>\n', '']",[''],[],[]
php||OOP - Class Constants,https://www.w3schools.com/php/php_oop_constants.asp,,['PHP - Class Constants'],"['Constants cannot be changed once it is declared.Class constants can be useful if you need to define some constant data within \na class.A class constant is declared inside a class with the const \nkeyword.Class constants are case-sensitive. However, it is recommended to name the constants in \nall uppercase letters.We can access a constant from outside the class by using the class name \nfollowed by the scope resolution operator (::) followed by the constant \nname, like here:Or, we can access a constant from inside the class by using the \nself keyword followed by the scope resolution operator (::) followed\xa0by the constant name, like here:']",[''],[''],[],[]
php||OOP - Abstract Classes,https://www.w3schools.com/php/php_oop_classes_abstract.asp,,"['PHP - What are Abstract Classes and Methods?', 'PHP - More Abstract Class Examples']","[""Abstract classes and methods are when the parent class has a named method, \nbut \nneed its child class(es) to fill out the tasks.An abstract class is a class that contains at least one abstract method. An \nabstract method is a method that is declared, but not implemented in the code.An abstract class or method is defined with the abstract \nkeyword:When inheriting from an abstract class, the child class method must be \ndefined with the same name, and the same or a less restricted access modifier. \nSo, if the abstract method is defined as protected, the child class method must \nbe defined as either protected or public, but not private. Also, the type and number of \nrequired arguments must be the same. However, the child classes may have optional \narguments in addition.So, when a child class is inherited from an abstract class, we have the following rules:Let's look at an example:The Audi, Volvo, and Citroen classes are inherited from the Car class. This means that the \nAudi, Volvo, and Citroen classes can use the public $name \nproperty as well as the public __construct() method from the \nCar class because of inheritance.But, intro() is an abstract method that should be defined in all the child \nclasses and they should return a string."", ""Let's look at another example where the abstract method has an argument:Let's look at another example where the abstract method has an argument, and \nthe child class has two optional arguments that are not defined in the parent's \n    abstract method:""]","['\n    <?phpabstract class \n    ParentClass {\xa0 abstract public function someMethod1();\xa0 \n    abstract public function someMethod2($name, $color);\xa0 abstract \n    public function someMethod3() : string;}?>\n &&&&&& \n    <?php// Parent classabstract class Car {\xa0 public \n    $name;\xa0 public \n    function __construct($name) {\xa0\xa0\xa0 $this->name = $name;\xa0 }\xa0 \n    abstract public function intro() : string;     }// Child classesclass \n    Audi extends Car {\xa0 public \n    function intro() : string {\xa0\xa0\xa0 return ""Choose German \n    quality! I\'m an $this->name!"";\n    \xa0 }}class \n    Volvo extends Car {\xa0 public \n    function intro() : string {\xa0\xa0\xa0 return ""Proud to be \n    Swedish! I\'m a $this->name!"";\n    \xa0 }}class \n    Citroen extends Car {\xa0 public \n    function intro() : string {\xa0\xa0\xa0 return ""French \n    extravagance! I\'m a $this->name!"";\n    \xa0 }}// Create objects from the child classes$audi = new \n    audi(""Audi"");\n    echo $audi->intro();echo ""<br>"";$volvo = new \n    volvo(""Volvo"");\n    echo $volvo->intro();echo ""<br>"";\n$citroen = new citroen(""Citroen"");\n    echo $citroen->intro();?>\n', '']","['PHP - What are Abstract Classes and Methods?###&&&|||The child class method must be defined with the same name and it redeclares the parent abstract method|||The child class method must be defined with the same or a less restricted |||  access modifier|||The number of required arguments must be the same. However, the child class |||  may have optional |||arguments in addition|||']",[],[]
php||OOP - Interfaces,https://www.w3schools.com/php/php_oop_interfaces.asp,,"['PHP - What are Interfaces?', 'PHP - Interfaces vs. Abstract Classes', 'PHP - Using Interfaces']","['Interfaces allow you to specify what methods a class should implement.Interfaces make it easy to use a variety of different classes in the same way. When one or more classes use the same interface, it is referred to as ""polymorphism"".Interfaces are declared with the interface keyword:', 'Interface are similar to abstract classes. The difference between interfaces and abstract classes are:', ""To implement an interface, a class must use the  implements keyword.A class that implements an interface must implement all of the interface's methods.From the example above, let's say that we would like to write software which manages a group of animals. There are actions\nthat all of the animals can do, but each animal does it in its own way.Using interfaces, we can write some code which can work for all of the \nanimals even if each animal behaves differently:Cat, Dog and Mouse are all classes that implement the Animal interface, which means that\nall of them are able to make a sound using the makeSound() method. Because of this,\nwe can loop through all of the animals and tell them to make a sound even if we don't\nknow what type of animal each one is.Since the interface does not tell the classes how to implement the method, each animal\ncan make a sound in its own way.""]","['\n    <?php\n    interface InterfaceName {\xa0 public function someMethod1();\xa0 \n    public function someMethod2($name, $color);\xa0 public function \n    someMethod3() : string; }?>\n', '', '']","['PHP - Interfaces vs. Abstract Classes###&&&|||Interfaces cannot have properties, while abstract classes can|||All interface methods must be public, while abstract class methods is public |||or protected|||All methods in an interface are abstract, so they cannot be implemented in code|||and the abstract keyword is not necessary|||Classes can implement an interface while inheriting from another class at the same|||time|||']",[],[]
php||OOP - Traits,https://www.w3schools.com/php/php_oop_traits.asp,,"['PHP - What are Traits?', 'PHP - Using Multiple Traits']","[""PHP only supports single inheritance: a child class can inherit only from one \nsingle parent.So, what if a class needs to inherit multiple behaviors? OOP traits solve \nthis problem.Traits are used to declare methods that can be used in multiple classes. \nTraits can have methods and abstract methods that can be used in multiple \nclasses, and the methods can have any access modifier (public, private, or \nprotected).Traits are declared with the trait \nkeyword:To use a trait in a class, use the \nuse \nkeyword:Let's look at an example:Here, we declare one trait: message1. Then, we create a class: \nWelcome. The class uses the trait, and all the methods in the trait will be \navailable in the class.If other classes need to use the msg1() function, simply use \nthe message1 trait in those classes. This reduces code duplication, because \nthere is no need to redeclare the same method over and over again."", ""Let's look at another example:Here, we declare two traits: message1 and message2. Then, we create two classes: \nWelcome and Welcome2. The first class (Welcome) uses the message1 trait, and the \nsecond class (Welcome2) uses both message1 and message2 traits (multiple traits \nare separated by comma).""]","['\n    <?php\n    trait TraitName {\xa0 // some code...}?>\n &&&&&& \n    <?phpclass MyClass {\xa0 use TraitName;}?>\n &&&&&& \n    <?phptrait message1 {public function msg1() {\xa0\xa0\xa0 \n    echo ""OOP is fun! ""; \xa0 }}class Welcome {\xa0 use \n    message1;}$obj = new Welcome();$obj->msg1();?>\n', '']",[''],[],[]
php||OOP - Static Methods,https://www.w3schools.com/php/php_oop_static_methods.asp,,"['PHP - Static Methods', 'PHP - More on Static Methods']","[""Static methods can be called directly - without creating an instance of the \nclass first.Static methods are declared with the static \nkeyword:To access a static method use the class name, double colon (::), and the \nmethod name:Let's look at an example:Here, we declare a static method: welcome(). Then, we call the static method \nby using the class name, double colon (::), and the method name (without \ncreating an instance of the class first)."", 'A class can have both static and non-static methods. A static method can be \naccessed from a method in the same class using the self \nkeyword and double colon (::):Static methods can also be called from methods in other classes. To do this, \nthe static method should be public:To call a static method from a child class, use the parent \nkeyword inside the child class. Here, the static method can be public \nor protected.']","['\n    <?php\n    class ClassName {\xa0 public static function staticMethod() {\xa0\xa0\xa0 \n    echo ""Hello World!"";\xa0 }}?>\n &&&&&& \n    ClassName::staticMethod(); &&&&&& \n    <?phpclass \n    greeting {\xa0 public static function \n    welcome() {\xa0\xa0\xa0 echo ""Hello World!"";\xa0 }}\n// Call static method\n    greeting::welcome();?>\n', '']",[''],[],[]
php||OOP - Static Properties,https://www.w3schools.com/php/php_oop_static_properties.asp,,"['PHP - Static Properties', 'PHP - More on Static Properties']","[""Static properties can be called directly - without creating an instance of a \nclass.Static properties are declared with the static \nkeyword:To access a static property use the class name, double colon (::), and the \nproperty name:Let's look at an example:Here, we declare a static property: $value. Then, we echo the value of the static \nproperty \nby using the class name, double colon (::), and the property name (without creating a class \nfirst)."", 'A class can have both static and non-static properties. A static property can be \naccessed from a method in the same class using the self \nkeyword and double colon (::):To call a static property from a child class, use the parent \nkeyword inside the child class:']","['\n    <?php\n    class ClassName {\xa0 public static $staticProp = ""W3Schools"";}?>\n &&&&&& \n    ClassName::$staticProp; &&&&&& \n    <?phpclass \n    pi {\xa0 public static $value = 3.14159;}\n// Get static property\n    echo pi::$value;?>\n', '']",[''],[],[]
php||Namespaces,https://www.w3schools.com/php/php_namespaces.asp,,"['PHP Namespaces', 'Declaring a Namespace', 'Using Namespaces', 'Namespace Alias']","['Namespaces are qualifiers that solve two different problems:For example, you may have a set of classes which describe an HTML table, such as Table, Row and\nCell while also having another set of classes to describe furniture, such as Table,\nChair and Bed. Namespaces can be used to organize the classes into two different\ngroups while also preventing the two classes Table and Table from being mixed up.', 'Namespaces are declared at the beginning of a file using the namespace keyword:Constants, classes and functions declared in this file will belong to the Html namespace:For further organization, it is possible to have nested namespaces:', 'Any code that follows a namespace declaration is operating inside the namespace, so\nclasses that belong to the namespace can be instantiated without any qualifiers. To access\nclasses from outside a namespace, the class needs to have the namespace attached\nto it.When many classes from the same namespace are being used at the same time, it is\neasier to use the namespace keyword:', 'It can be useful to give a namespace or class an alias to make it easier to write. This is\ndone with the use keyword:']","['\nnamespace Html; &&&&&& \n    <?phpecho ""Hello World!"";namespace Html;...?> &&&&&& \n    <?phpnamespace Html;class Table {\xa0 public $title = """";\xa0 public \n    $numRows = 0;\xa0 public function message() {\xa0\xa0\xa0 echo ""<p>Table \n    \'{$this->title}\' has {$this->numRows} rows.</p>"";\xa0 }}$table = new \n    Table();$table->title = ""My table"";$table->numRows = 5;?>\n<!DOCTYPE html>\n    <html><body><?php $table->message(); ?></body></html>', '\nnamespace Code\\Html;', '\n    $table = new Html\\Table()$row = new Html\\Row(); &&&&&& \n    namespace Html;$table = new Table();$row = new Row();', '']",[''],[],[]
php||,https://www.w3schools.com/php/php_iterables.asp,,"['PHP - What is an Iterable?', 'PHP - Using Iterables', 'PHP - Creating Iterables']","['An iterable is any value which can be looped through with a foreach() loop.The iterable pseudo-type was introduced in PHP 7.1, and it can be used as a data type for function arguments and function\nreturn values.', 'The iterable keyword can be used as a data type of a function argument or as the return\ntype of a function:', 'ArraysAll arrays are iterables, so any array can be used as an argument of a function that requires an iterable.IteratorsAny object that implements the Iterator interface can be used as an argument of a function\nthat requires an iterable.An iterator contains a list of items and provides methods to loop through them. It keeps a\npointer to one of the elements in the list. Each item in the list should have a key which can\nbe used to find the item.An iterator must have these methods:']","['\n  <?phpfunction printIterable(iterable $myIterable) {\xa0 \n  foreach($myIterable as $item) {\xa0\xa0\xa0 echo $item;\xa0 }\n  }$arr = [""a"", \n  ""b"", ""c""];printIterable($arr);?> &&&&&& \n  <?phpfunction getIterable():iterable {\xa0 return [""a"", ""b"", ""c""];\n  }$myIterable = getIterable();foreach($myIterable as $item) {\xa0 \n  echo $item;}?>', '', '']","['PHP - Creating Iterables###&&&|||current() - Returns the element that the pointer is currently pointing to. It can be any|||data type|||key() Returns the key associated with the current element in the list. It can only be|||an integer, float, boolean or string|||next() Moves the pointer to the next element in the list|||rewind() Moves the pointer to the first element in the list|||valid() If the internal pointer is not pointing to any element (for example, if next()|||was called at the end of the list), this should return false. It returns true in any|||other case|||']",[],[]
